Consent,Role,Industry/Company,Company_Size,Sentiment,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Overall,Behavior (Q1-Q6),Emotion (Q7-Q12),Decision (Q13-Q21)
TRUE,CEO,Fashion,Medium: 50 to 249 employees,0,-0.3,-0.3,0.3,-0.1,0.1,0.3,0.2,0.1,0.2,-0.2,-0.3,-0.2,0.3,-0.2,-0.2,-0.1,-0.3,-0.3,-0.2,0.2,0,-0.04,0.00,-0.03,-0.10
TRUE,Legal,Hospitality,Large: 250 or more employees,0,0.2,-0.3,0,-0.3,-0.1,0.2,-0.3,-0.2,0,0,0.3,0.1,-0.1,-0.3,0.3,0,0,-0.2,-0.3,0,0,-0.04,-0.05,-0.02,-0.05
TRUE,Director,Real Estate,Large: 250 or more employees,-0.28,-0.2,-0.1,-0.3,-0.3,0,-0.1,0.3,0.1,-0.2,0.1,0,0.2,0.2,-0.3,0.2,-0.1,0.2,0.2,0.2,-0.2,0,-0.04,-0.17,0.08,0.06
TRUE,Technology,Fashion,Large: 250 or more employees,-0.17,-0.1,-0.2,-0.2,0.2,-0.2,-0.2,0,0,-0.1,-0.2,0.1,0.2,-0.2,0.3,0.3,0,-0.2,0.2,0.1,-0.2,0,-0.04,-0.12,0.00,0.05
TRUE,CTO,Tech,Medium: 50 to 249 employees,0.29,-0.3,-0.1,0.2,-0.2,0.3,-0.3,0,0,-0.3,0,0.3,0.3,-0.2,-0.3,-0.2,-0.3,-0.3,0,0,-0.2,-0.2,-0.04,-0.07,0.05,-0.14
TRUE,CEO,Healthcare,Micro: 1 to 9 employees,0,-0.3,-0.1,0.3,-0.2,-0.2,0,0.2,-0.3,0,0.2,-0.2,0.3,-0.3,-0.1,0,-0.3,0.3,0.3,0,-0.3,-0.3,-0.04,-0.08,0.03,-0.04
TRUE,Sales,Automotive,Large: 250 or more employees,0,0.2,-0.2,-0.3,0.2,-0.3,-0.2,0.2,-0.2,-0.2,-0.2,-0.3,0.3,0,-0.2,-0.3,0.3,0.3,0.3,0.2,-0.3,-0.3,-0.04,-0.10,-0.07,0.03
TRUE,CEO,Retail,Large: 250 or more employees,0,0.2,-0.3,0.2,-0.3,0,0.1,0,-0.3,0.3,-0.3,0.3,0.3,0,-0.3,0.2,-0.2,-0.3,0.3,-0.3,-0.3,-0.3,-0.04,-0.02,0.05,-0.09
TRUE,Legal,Entertainment,Medium: 50 to 249 employees,0,0.3,0.3,0.6,0,0.6,0,0.5,0.3,0,0.4,0.2,-0.5,-0.7,0,-0.6,-0.3,-0.3,-0.5,-0.8,0,-0.5,-0.04,0.30,0.15,-0.42
TRUE,Marketing Manager,Finance,Medium: 50 to 249 employees,0,-0.2,-0.2,-0.3,-0.3,-0.3,-0.2,-0.3,0.3,-0.1,0.3,-0.3,-0.2,0.2,0.3,-0.1,0.3,0.3,-0.3,-0.3,-0.2,0.3,-0.05,-0.25,-0.05,0.03
TRUE,CEO,Fashion,Medium: 50 to 249 employees,-0.4,-0.3,-0.3,-0.1,0.3,-0.3,0,-0.3,-0.3,0.3,-0.3,0.2,-0.1,0.3,0.3,0.1,0.2,0.3,0.3,-0.3,-0.3,0.2,-0.05,-0.12,-0.08,0.10
TRUE,Legal,Hospitality,Large: 250 or more employees,-0.19,0,0.1,-0.3,-0.3,0.3,0,-0.3,0.3,0.3,0,0,-0.3,0.3,-0.3,-0.3,-0.2,0.3,-0.3,0.1,-0.3,0.2,-0.05,-0.03,0.00,-0.08
TRUE,Director,Automotive,Micro: 1 to 9 employees,0,-0.3,-0.1,0,0,0.3,0.2,-0.2,-0.2,0.2,-0.1,-0.3,0,-0.3,-0.2,0.2,-0.1,0,-0.2,-0.3,0.1,0,-0.05,0.02,-0.10,-0.08
TRUE,Sales,Tech,Medium: 50 to 249 employees,-0.17,-0.1,0.1,-0.1,-0.1,0.2,-0.1,0,-0.2,0.2,0.3,0,0.2,0.1,-0.2,0,-0.1,-0.3,-0.2,-0.2,-0.1,0,-0.05,-0.02,0.08,-0.08
TRUE,Legal,Retail,Micro: 1 to 9 employees,-0.5,-0.1,-0.2,-0.2,0.1,-0.1,-0.1,0.3,0.1,-0.3,0.1,0.2,-0.3,0.2,0.2,-0.2,0,0,0.2,0.2,0.3,0,-0.05,-0.10,0.02,0.06
TRUE,Public Relations,Fashion,Micro: 1 to 9 employees,-0.1,0,0,-0.1,-0.2,-0.2,-0.1,0.2,-0.2,-0.2,-0.2,0,-0.3,-0.1,-0.2,0.1,0.2,-0.1,0.1,0.1,0.2,0,-0.05,-0.10,-0.12,0.00
TRUE,Marketing Manager,Hospitality,Medium: 50 to 249 employees,0,-0.2,0.2,0.1,0,-0.3,0.1,-0.2,-0.1,-0.2,-0.3,0.3,-0.2,-0.2,0.1,0.1,-0.3,0.2,0.2,-0.1,-0.3,0,-0.05,-0.02,-0.12,-0.05
TRUE,Marketing Manager,Healthcare,Large: 250 or more employees,0,-0.1,0,-0.1,0.3,-0.2,-0.2,0.1,-0.3,-0.1,-0.1,0.1,0.3,0.2,-0.2,-0.2,0.1,-0.3,-0.1,-0.2,-0.2,0,-0.05,-0.05,0.00,-0.06
TRUE,CEO,Hospitality,Micro: 1 to 9 employees,-0.1,-0.1,-0.3,-0.3,-0.1,0.1,-0.2,0,0.3,0,-0.1,0,0.3,-0.3,0.2,0.1,-0.2,0,-0.3,0,-0.1,0,-0.05,-0.15,0.08,-0.03
TRUE,Legal,Real Estate,Micro: 1 to 9 employees,0,-0.1,-0.3,-0.1,-0.3,0.2,0,-0.3,0,0.3,-0.1,-0.2,-0.2,0.1,-0.1,-0.1,-0.1,-0.1,0.2,-0.2,0.1,0,-0.05,-0.10,-0.08,-0.04
TRUE,CTO,Fashion,Large: 250 or more employees,0,-0.2,-0.2,-0.3,-0.1,-0.1,0,0,-0.1,-0.1,-0.3,-0.3,0.2,0,0.2,-0.3,0.2,-0.1,0.3,0.2,-0.1,0,-0.05,-0.15,-0.10,0.06
TRUE,Sales,Hospitality,Micro: 1 to 9 employees,0.2,0.1,-0.2,-0.1,-0.2,0.1,-0.3,0,0,0.1,0.2,0.1,0.1,-0.2,-0.1,-0.3,-0.3,-0.1,-0.2,-0.1,-0.3,0,-0.05,-0.10,0.08,-0.15
TRUE,Technology,Fashion,Small: 10 to 49 employees,-0.1,-0.1,0,0,0,-0.3,-0.1,0.1,0,0.2,0.2,-0.1,-0.2,-0.2,-0.2,0.1,-0.1,0.1,-0.1,-0.2,0.1,0,-0.05,-0.08,0.03,-0.07
TRUE,CIO,Retail,Micro: 1 to 9 employees,0,-0.3,-0.2,-0.3,-0.3,0,-0.1,0.1,0,0.1,-0.3,0.2,-0.1,-0.1,0,0.2,0,0,-0.3,0.2,0,0,-0.05,-0.20,0.00,-0.01
TRUE,Marketing Manager,Retail,Micro: 1 to 9 employees,-0.5,0.3,-0.1,0.2,0.1,0.2,0,0.1,0.1,-0.3,-0.3,0.3,0.1,-0.2,-0.1,0,0,0.3,-0.2,0.1,-0.3,0,-0.05,0.12,0.00,-0.03
TRUE,Legal,Real Estate,Small: 10 to 49 employees,-0.17,0,-0.1,0.2,-0.2,-0.1,0,-0.3,-0.2,-0.2,0,0.3,-0.1,0.1,-0.2,-0.2,-0.1,0.1,0.2,-0.1,0.1,0,-0.05,-0.03,-0.08,-0.02
TRUE,CTO,Hospitality,Micro: 1 to 9 employees,-0.5,-0.1,-0.3,0.3,-0.1,0,0,0.3,-0.1,-0.1,0.2,-0.3,0.2,-0.1,0,0,0.1,0.2,0.2,-0.3,0.2,0,-0.05,-0.03,0.03,0.05
TRUE,Public Relations,Retail,Medium: 50 to 249 employees,-0.19,0,-0.3,0.2,0,0,0,-0.1,0.1,0.1,-0.2,-0.3,0,0.1,0.1,0.2,0,0.1,-0.1,-0.3,-0.3,0,-0.05,-0.02,-0.07,-0.02
TRUE,Public Relations,Fashion,Micro: 1 to 9 employees,0,0.2,-0.3,-0.1,-0.1,-0.1,0,-0.3,0.1,-0.3,-0.2,0,0.1,-0.2,0.2,-0.3,0.2,0.2,-0.3,0.1,0,0,-0.05,-0.07,-0.10,0.00
TRUE,CIO,Healthcare,Medium: 50 to 249 employees,-0.24,0,0.1,0,-0.1,-0.2,-0.1,-0.3,0.1,-0.2,0.1,-0.3,0.2,0,0.1,0.1,0,0,-0.2,0.3,-0.1,0,-0.05,-0.05,-0.07,0.04
TRUE,Legal,Tech,Small: 10 to 49 employees,0,-0.2,0.1,0.2,0.2,0,-0.1,-0.1,-0.2,-0.3,-0.1,0.2,-0.2,0.1,-0.3,-0.1,-0.3,0,-0.3,0.2,0.1,0,-0.05,0.03,-0.12,-0.08
TRUE,CIO,Real Estate,Large: 250 or more employees,0,0,0.1,0,-0.2,-0.2,-0.1,0.2,-0.1,0.1,-0.1,-0.1,0.1,-0.2,-0.2,-0.3,-0.3,-0.1,0.3,-0.1,0.1,0,-0.05,-0.07,0.02,-0.07
TRUE,Technology,Automotive,Small: 10 to 49 employees,-0.25,0.2,0.2,0,-0.2,-0.2,0.2,-0.2,-0.2,0.1,-0.1,0.1,-0.3,0.1,0.3,-0.1,0.2,-0.1,-0.1,-0.1,-0.2,0,-0.05,0.03,-0.10,-0.03
TRUE,CTO,Real Estate,Medium: 50 to 249 employees,-0.5,0,0.3,-0.2,0.1,0,-0.1,-0.1,-0.1,-0.1,-0.1,0,-0.1,0.3,-0.3,0.1,0.3,0.2,0.1,0,0,0,-0.05,0.02,-0.08,0.06
TRUE,CFO,Tech,Large: 250 or more employees,0.17,-0.1,-0.1,-0.1,-0.1,-0.3,-0.2,-0.3,-0.2,0.2,-0.3,-0.3,0.3,-0.2,0,0.1,0,-0.1,0.1,-0.1,0.1,0,-0.05,-0.15,-0.10,0.02
TRUE,CIO,Entertainment,Micro: 1 to 9 employees,0,0,-0.2,0.3,0.1,0,-0.3,-0.1,-0.3,-0.1,-0.1,0,-0.1,0,-0.3,-0.1,-0.2,0.1,0,-0.2,0.2,0,-0.05,-0.02,-0.12,-0.06
TRUE,Marketing Manager,Finance,Large: 250 or more employees,0,-0.1,-0.2,-0.2,0.2,-0.2,-0.2,0,0.1,-0.2,-0.2,-0.3,0.2,-0.3,0.2,-0.2,0.1,-0.1,0.2,0,0,0,-0.05,-0.12,-0.07,0.01
TRUE,Sales,Hospitality,Small: 10 to 49 employees,0,0,-0.2,0,0.2,0,-0.2,-0.1,0,-0.2,0,0,0,-0.3,-0.3,0.2,0.3,0,-0.1,-0.1,-0.3,0,-0.05,-0.03,-0.05,-0.06
TRUE,Public Relations,Finance,Medium: 50 to 249 employees,-0.17,-0.2,0.2,0.1,0,-0.1,0.2,0.1,-0.2,0.1,0.1,-0.1,-0.2,0.2,-0.2,0,-0.3,0.1,-0.2,-0.1,-0.1,0,-0.05,0.03,-0.03,-0.08
TRUE,CFO,Retail,Micro: 1 to 9 employees,-0.5,-0.3,0.1,0.3,0,0.3,0.1,-0.2,-0.1,-0.1,-0.1,0.3,0.2,0.3,-0.1,-0.2,0.2,-0.3,0.1,-0.3,0.2,0,-0.05,0.08,0.00,0.01
TRUE,CEO,Fashion,Medium: 50 to 249 employees,0,0.2,-0.2,-0.3,0,0.1,-0.1,0.3,0.3,-0.2,0,-0.3,-0.2,-0.1,-0.2,0.1,-0.3,-0.2,-0.2,-0.1,0.1,0,-0.05,-0.05,-0.02,-0.11
TRUE,Public Relations,Finance,Micro: 1 to 9 employees,0,0.1,0.1,0.1,-0.2,-0.3,-0.2,0.1,0.1,0.2,-0.3,-0.3,0,-0.2,-0.2,0,-0.2,-0.1,0,0.1,-0.1,0,-0.05,-0.07,-0.03,-0.07
TRUE,Sales,Real Estate,Medium: 50 to 249 employees,0,0,-0.3,-0.2,0.2,0.2,-0.3,0.1,-0.1,-0.2,-0.2,-0.1,-0.1,0.1,-0.3,0,0.1,0,0.3,-0.3,0,0,-0.05,-0.07,-0.10,-0.02
TRUE,CTO,Fashion,Micro: 1 to 9 employees,0,0,-0.2,-0.2,0.2,0.1,0,-0.2,0,0,0.3,-0.3,-0.2,-0.3,-0.3,0,-0.2,0.1,-0.1,0.3,0.1,-0.3,-0.05,-0.02,-0.07,-0.09
TRUE,CIO,Fashion,Micro: 1 to 9 employees,0,-0.3,0.3,-0.3,-0.3,-0.2,-0.3,0.2,0,0,0.3,0,-0.2,-0.2,0.3,0.3,0.3,-0.1,-0.2,-0.3,-0.3,-0.3,-0.05,-0.18,0.05,-0.07
TRUE,CIO,Finance,Medium: 50 to 249 employees,0.2,-0.3,-0.3,-0.3,0.3,-0.3,-0.3,-0.2,0.3,-0.2,-0.3,-0.3,-0.3,-0.3,0,-0.2,0.2,0.2,0.2,0.3,0.3,-0.3,-0.05,-0.20,-0.17,0.01
TRUE,R&D,Entertainment,Medium: 50 to 249 employees,0,-0.3,-0.8,-0.5,-0.3,-0.6,-0.3,-0.6,0,-0.2,0.3,0.5,0.3,0.2,-0.2,0,0,0.2,0.4,0.2,0,0.3,-0.06,-0.47,0.05,0.14
TRUE,CIO,Automotive,Medium: 50 to 249 employees,-0.25,-0.3,-0.3,-0.3,-0.3,0.3,0.2,-0.3,0.3,-0.3,-0.3,0.2,0.3,0.1,-0.2,-0.2,-0.2,0,0.3,0.3,-0.3,0.3,-0.06,-0.12,-0.02,0.04
TRUE,CIO,Fashion,Small: 10 to 49 employees,-0.08,-0.1,-0.3,-0.3,-0.3,-0.2,0.3,-0.2,0,0.3,0.3,-0.1,0.1,0.3,0.3,-0.3,-0.3,-0.2,-0.3,-0.3,-0.1,0.2,-0.06,-0.15,0.07,-0.06
TRUE,Technology,Finance,Micro: 1 to 9 employees,0,0.2,-0.1,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2,-0.1,0.2,-0.3,-0.1,0,0,-0.1,0.1,-0.1,0,-0.3,0.1,0,-0.06,-0.08,-0.10,-0.04
TRUE,CEO,Finance,Small: 10 to 49 employees,0,-0.1,-0.2,-0.2,0,0.1,-0.3,-0.3,-0.1,0,0,0.1,0.3,0,0.1,-0.3,-0.2,-0.3,-0.1,0.1,0,0,-0.06,-0.12,0.00,-0.04
TRUE,Legal,Hospitality,Large: 250 or more employees,-0.19,0.2,0,0.1,-0.2,-0.2,-0.3,-0.1,0.1,0,-0.1,0.3,-0.1,0.2,-0.1,0,0.1,-0.2,-0.1,-0.1,-0.3,0,-0.06,-0.07,0.02,-0.06
TRUE,Sales,Hospitality,Small: 10 to 49 employees,-0.25,0,0.2,-0.2,-0.1,-0.2,0.2,-0.1,-0.1,-0.2,0.1,-0.2,-0.2,0.1,0.1,-0.2,-0.1,0.2,0,0.2,-0.3,0,-0.06,-0.02,-0.12,-0.02
TRUE,CEO,Entertainment,Medium: 50 to 249 employees,-0.27,-0.1,0.2,-0.2,0.1,0,0.3,-0.1,0,-0.1,-0.1,-0.3,0.3,-0.2,-0.1,-0.1,-0.2,0.1,0.1,0,-0.2,0,-0.06,0.05,-0.05,-0.03
TRUE,CFO,Retail,Large: 250 or more employees,-0.5,0.1,0.2,0.2,-0.2,-0.2,-0.1,0.2,0.3,0.3,0.1,0.2,-0.2,-0.2,-0.3,-0.1,-0.2,0.1,-0.3,-0.2,0.3,0,-0.06,0.00,0.15,-0.11
TRUE,CEO,Education,Large: 250 or more employees,-0.25,-0.1,-0.2,-0.2,-0.1,0,0.1,0,-0.1,-0.2,0.1,-0.1,0.1,-0.2,0.1,-0.1,0.2,-0.1,0.1,-0.1,0,0,-0.06,-0.08,-0.03,0.00
TRUE,CTO,Tech,Medium: 50 to 249 employees,0.2,-0.2,0,0,-0.3,-0.1,0,0.2,-0.1,-0.3,0.2,-0.2,-0.2,-0.3,0,-0.1,-0.3,-0.1,-0.3,-0.1,0.1,0,-0.06,-0.10,-0.07,-0.13
TRUE,Technology,Healthcare,Micro: 1 to 9 employees,-0.5,0.3,0,-0.2,0.1,0.1,-0.1,0.2,-0.3,0.3,-0.2,-0.3,0.1,-0.1,-0.1,-0.2,0.3,-0.1,0.1,0.3,-0.2,0,-0.06,0.03,-0.03,0.01
TRUE,Technology,Education,Large: 250 or more employees,-0.5,0.2,0.3,0.2,-0.1,-0.3,0.2,-0.2,0,0.3,-0.2,-0.1,0,-0.3,-0.3,-0.1,0.2,-0.1,0.3,0.2,-0.1,0,-0.06,0.08,-0.03,-0.02
TRUE,CIO,Entertainment,Micro: 1 to 9 employees,-0.25,-0.2,0,-0.2,-0.3,-0.2,0.2,0,0.1,-0.2,-0.2,-0.2,-0.1,0.2,-0.3,0.1,-0.1,0.2,0.3,0.1,0.1,0,-0.06,-0.12,-0.10,0.05
TRUE,CEO,Real Estate,Large: 250 or more employees,-0.27,0.2,-0.1,-0.2,-0.1,-0.1,-0.2,0,0,-0.3,-0.2,-0.3,-0.1,-0.1,0.1,0.2,0.3,-0.2,0.1,0.1,0.2,0,-0.06,-0.08,-0.15,0.06
TRUE,Sales,Hospitality,Micro: 1 to 9 employees,0,-0.1,-0.1,-0.1,0,0.2,-0.3,0.2,-0.2,-0.3,-0.3,0.1,-0.3,-0.2,0.2,-0.3,0.1,-0.1,-0.2,0.3,-0.1,0,-0.06,-0.07,-0.13,-0.06
TRUE,Marketing Manager,Automotive,Micro: 1 to 9 employees,-0.5,-0.1,0.2,0.2,0,0.1,0,0.2,-0.3,0.1,0.2,-0.2,-0.2,-0.2,-0.2,0.1,-0.2,-0.2,0.2,0.1,0.2,0,-0.06,0.07,-0.03,-0.04
FALSE,Marketing Manager,Healthcare,Large: 250 or more employees,0.03,0.2,-0.2,-0.3,-0.3,0.1,0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0.2,-0.1,0,0.2,0,-0.3,0.2,0,-0.06,-0.05,-0.20,-0.02
TRUE,Marketing Manager,Retail,Micro: 1 to 9 employees,-0.5,0.1,0.3,0.2,0.2,-0.2,0.2,0.3,-0.3,-0.3,0,-0.2,-0.1,-0.1,0.1,-0.2,0.1,-0.3,0,-0.1,0.3,0,-0.06,0.13,-0.10,-0.03
TRUE,CFO,Real Estate,Small: 10 to 49 employees,0,-0.1,-0.2,-0.2,0.1,-0.2,-0.3,-0.3,-0.2,-0.2,-0.2,-0.1,0.1,-0.2,0.2,-0.2,0.2,0.1,0.1,0,0.2,0,-0.06,-0.15,-0.15,0.05
TRUE,CTO,Finance,Micro: 1 to 9 employees,0,0.3,0.3,0.3,0,-0.2,0.3,-0.3,0,-0.2,-0.3,-0.3,-0.3,-0.2,0,-0.2,-0.3,0,-0.3,-0.3,0.2,0,-0.06,0.17,-0.23,-0.14
TRUE,Legal,Finance,Micro: 1 to 9 employees,0,-0.3,-0.3,-0.1,0,0.3,-0.3,-0.2,-0.3,-0.3,0.2,0.3,0,-0.3,0.3,0.3,-0.2,-0.2,0,-0.2,-0.2,0,-0.06,-0.12,-0.05,-0.05
TRUE,Public Relations,Education,Large: 250 or more employees,0,-0.1,0,-0.3,-0.2,-0.1,-0.2,0,-0.3,-0.3,-0.3,0,-0.2,0.2,-0.1,-0.1,0.3,-0.3,0.3,0.2,0,0,-0.06,-0.15,-0.18,0.03
TRUE,CEO,Real Estate,Medium: 50 to 249 employees,0,-0.3,-0.3,0,-0.3,0.3,-0.3,0.2,0.2,-0.3,0,-0.3,-0.3,-0.3,-0.2,0.3,-0.2,-0.3,0.3,0.3,0.3,-0.3,-0.06,-0.15,-0.08,-0.04
TRUE,CTO,Education,Medium: 50 to 249 employees,0,0.2,0.2,0,-0.3,0,-0.3,0,-0.3,0.3,0.2,-0.3,0,-0.3,0,-0.3,0.3,0.2,-0.2,-0.3,-0.3,-0.3,-0.06,-0.03,-0.02,-0.12
TRUE,Legal,Healthcare,Large: 250 or more employees,-0.5,-0.1,-0.2,0.3,0.2,0,-0.3,0.2,0,0.3,0.2,-0.3,-0.2,-0.3,0,-0.2,0,0.3,0.3,-0.3,-0.3,0.3,-0.07,-0.02,0.03,-0.04
TRUE,CEO,Education,Small: 10 to 49 employees,-0.25,0,0,-0.1,0.3,-0.3,0,0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0.2,-0.3,0,-0.2,0,0.2,-0.2,0.3,0.3,-0.07,-0.02,-0.20,0.00
TRUE,Public Relations,Finance,Small: 10 to 49 employees,-0.5,0.1,-0.1,-0.2,-0.3,-0.3,0.3,0.2,-0.3,0,0.2,-0.2,0.3,-0.3,0.3,-0.3,0.2,0.3,-0.3,-0.3,0.3,0.2,-0.07,-0.08,0.03,0.04
TRUE,Public Relations,Finance,Small: 10 to 49 employees,0,0.3,-0.3,-0.2,0.1,-0.2,-0.3,0,-0.3,-0.2,0.3,0.2,-0.3,-0.2,-0.2,0,-0.2,0,-0.3,0.3,-0.3,0.1,-0.07,-0.10,-0.05,-0.11
TRUE,CTO,Fashion,Medium: 50 to 249 employees,-0.2,0,0.1,0.1,-0.3,0,0.2,0.2,-0.3,-0.3,0.1,-0.3,-0.1,0.2,0.2,-0.2,-0.3,-0.3,-0.2,0.1,0.1,0,-0.07,0.02,-0.12,-0.05
TRUE,Sales,Healthcare,Large: 250 or more employees,0,0.1,0,-0.1,-0.2,-0.1,-0.1,-0.3,-0.1,-0.1,-0.1,-0.2,-0.1,0,-0.1,0,0.1,0.1,-0.3,0.1,-0.2,0,-0.07,-0.07,-0.15,-0.04
TRUE,CFO,Entertainment,Small: 10 to 49 employees,0,-0.3,-0.3,-0.1,-0.1,0.2,-0.2,0.1,-0.3,-0.1,-0.3,0.2,0.1,-0.1,-0.2,0.2,-0.1,0.3,0.2,-1,0.1,0,-0.07,-0.13,-0.05,-0.05
TRUE,Marketing Manager,Hospitality,Medium: 50 to 249 employees,-0.5,0.2,0.2,-0.3,-0.1,0.1,0,-0.2,0.2,0,0.1,0.3,-0.3,0,-0.1,-0.2,-0.1,-0.3,0,0.1,0.1,0,-0.07,0.02,0.02,-0.08
TRUE,CEO,Finance,Medium: 50 to 249 employees,-0.5,0.1,-0.1,0.3,-0.2,0.2,-0.2,-0.3,-0.2,0.3,-0.3,-0.1,-0.2,0.3,0.3,0.1,0,-0.1,0,0,-0.1,0,-0.07,0.02,-0.13,0.03
TRUE,Director,Automotive,Medium: 50 to 249 employees,-0.1,0,-0.2,0.1,0.1,-0.1,-0.1,-0.3,-0.2,-0.1,-0.2,-0.2,0.1,-0.3,-0.2,0.2,-0.1,0,-0.1,0,0.3,0,-0.07,-0.03,-0.15,-0.01
TRUE,CFO,Real Estate,Small: 10 to 49 employees,-0.2,-0.3,0,0.1,0.2,0.3,-0.1,-0.2,-0.1,0,0,0.3,-0.1,-0.1,-0.3,-0.2,0,-0.1,-0.1,-0.1,-0.2,0,-0.07,0.03,-0.02,-0.12
TRUE,CFO,Automotive,Micro: 1 to 9 employees,-0.5,0.2,-0.2,-0.1,-0.3,0.1,0,-0.1,0.1,-0.1,-0.2,0.1,-0.1,0.1,0.1,0,0.1,-0.3,-0.2,0.3,0.3,0,-0.07,-0.05,-0.05,0.03
TRUE,Technology,Automotive,Medium: 50 to 249 employees,-0.4,0.3,-0.3,0.1,-0.2,0.2,-0.1,0,-0.2,0.2,0.3,-0.1,-0.3,0.2,-0.1,-0.1,-0.1,0.3,-0.2,-0.1,-0.3,0,-0.07,0.00,-0.02,-0.07
TRUE,CEO,Healthcare,Micro: 1 to 9 employees,-0.1,-0.1,-0.2,-0.3,-0.3,-0.3,-0.3,0.1,0.3,0.2,0.3,0.1,-0.3,-0.3,0,0.2,0.1,-0.2,-0.2,-0.1,-0.1,0,-0.07,-0.25,0.12,-0.09
TRUE,Marketing Manager,Real Estate,Medium: 50 to 249 employees,-0.25,-0.2,-0.2,0,0.2,-0.1,0.2,-0.1,-0.1,0,0.1,-0.2,-0.3,0.1,0.2,0.1,-0.1,-0.3,-0.2,0.2,-0.3,0,-0.07,-0.02,-0.10,-0.06
TRUE,Marketing Manager,Fashion,Medium: 50 to 249 employees,0,-0.3,-0.2,-0.2,-0.3,-0.2,-0.1,-0.2,-0.3,0.1,-0.3,-0.2,-0.2,0.3,0.2,-0.3,0.2,-0.1,0.2,0.2,0,0,-0.07,-0.22,-0.18,0.05
TRUE,Public Relations,Finance,Medium: 50 to 249 employees,-0.5,0,0.2,-0.3,0.3,0,-0.2,0.2,-0.2,-0.2,-0.3,0.3,0,-0.2,0.2,0.1,-0.2,0.2,-0.2,0,0.1,0,-0.07,0.00,-0.03,0.00
TRUE,CFO,Finance,Small: 10 to 49 employees,-0.5,0.1,0.1,0.2,-0.2,-0.1,0.1,0,-0.2,0.3,-0.3,-0.2,0.1,-0.1,-0.2,0,0,0.3,-0.2,0.3,-0.2,0,-0.07,0.03,-0.05,0.00
TRUE,Public Relations,Real Estate,Micro: 1 to 9 employees,0,0.1,0.1,0,-0.2,-0.3,0.1,-0.3,0.1,0.3,0,0,-0.2,-0.2,0,0,-0.3,-0.2,-0.2,-0.3,-0.2,0,-0.07,-0.03,-0.02,-0.16
TRUE,CEO,Automotive,Large: 250 or more employees,-0.17,0.3,-0.3,-0.3,-0.3,-0.3,-0.2,0.1,0.1,0,-0.2,-0.2,-0.3,-0.2,0.3,0,-0.3,0.2,0.1,0.1,0.3,0,-0.07,-0.18,-0.08,0.02
TRUE,Marketing Manager,Hospitality,Small: 10 to 49 employees,0,-0.2,-0.2,0,0.1,0.3,0,-0.1,-0.2,-0.2,-0.2,0.3,-0.3,-0.1,-0.2,-0.3,0.2,-0.3,-0.2,0.2,-0.2,0,-0.07,0.00,-0.12,-0.12
TRUE,CEO,Healthcare,Large: 250 or more employees,0,-0.2,0.3,-0.2,-0.2,0,-0.2,0.3,0.2,-0.2,0.3,-0.3,-0.3,-0.1,-0.2,-0.3,0.2,-0.2,-0.2,-0.2,-0.2,0,-0.07,-0.08,0.00,-0.15
TRUE,CIO,Tech,Medium: 50 to 249 employees,0.03,-0.1,-0.1,0.2,-0.1,-0.3,0.2,-0.2,0,-0.3,0.2,-0.3,-0.2,-0.1,-0.1,-0.3,-0.2,0,0.1,-0.2,-0.1,0,-0.07,-0.03,-0.13,-0.11
TRUE,CIO,Hospitality,Small: 10 to 49 employees,-0.4,0.3,-0.3,-0.3,-0.3,-0.2,0.2,0.3,0.3,0.2,0.3,-0.3,-0.2,0.3,0.3,-0.2,-0.3,0.1,-0.3,-0.3,-0.1,0,-0.07,-0.10,0.10,-0.07
TRUE,Technology,Hospitality,Large: 250 or more employees,-0.08,0.2,0.1,-0.3,0.3,-0.3,0.3,-0.3,-0.3,0.3,-0.3,-0.3,-0.3,-0.1,-0.2,0.3,-0.1,0,-0.2,-0.2,0,0,-0.07,0.05,-0.20,-0.08
TRUE,Legal,Education,Small: 10 to 49 employees,0,-0.3,0.3,-0.1,0.3,0,0.3,0.3,-0.2,-0.3,-0.3,0.3,-0.1,-0.3,0.3,-0.3,-0.3,-0.3,-0.2,-0.3,-0.3,-0.1,-0.07,0.08,-0.05,-0.19
TRUE,Sales,Healthcare,Small: 10 to 49 employees,0,0.3,0.2,0.3,-0.3,0.3,0,0.2,-0.3,-0.3,-0.3,-0.3,0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.2,0,0.3,-0.3,-0.07,0.13,-0.12,-0.14
TRUE,CIO,Education,Small: 10 to 49 employees,0,0.2,-0.2,-0.3,0.3,0.2,-0.2,-0.3,0.3,0.1,-0.2,-0.3,-0.2,0,0,0.3,-0.3,-0.3,-0.3,0,-0.3,-0.3,-0.07,0.00,-0.10,-0.14
TRUE,SEO,Real Estate,Small: 10 to 49 employees,0,-0.4,-0.6,-0.4,-0.6,-0.3,-0.2,-0.1,-0.1,-0.4,-0.3,-0.4,-0.3,-0.1,-0.4,-0.2,0.3,0.6,0.4,0.6,0.4,0.6,-0.08,-0.42,-0.27,0.19
